ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
69087,Z20210121-02525090,2525090,2021/01/21,Felony,",23153(A),",CNV,Conversion,New Filing
69088,Z20210121-02525093,2525093,2021/01/21,Felony,",11360A3,",CNV,Conversion,New Filing
69089,Z20210121-02525091,2525091,2021/01/21,Felony,",29800A1,",CNV,Conversion,New Filing
69090,Z20210121-02525089,2525089,2021/01/21,Felony,",4573(A),",CNV,Conversion,New Filing
69091,Z20210121-02525092,2525092,2021/01/21,Felony,",12700B3,",CNV,Conversion,New Filing
69092,210050192,21000843,2021/01/22,Felony,",594(B)1,",VAN,Vandalism,New Filing
69093,Z20210122-21000818,21000818,2021/01/22,Felony,",12022(b)(1),12022.7(a),243(D),245(A)1,245(a)(1),273A(B),273AB,664/187A,",AHOM,Attempted Homicid,New Filing
69094,210049731,21000898,2021/01/22,Felony,",12022.1(b),459,487(A),490.4A1,",BURC,Burglary-Commerci,New Filing
69095,210050120,21000835,2021/01/22,Felony,",11351,11378,",DRUG,Narcotics,New Filing
69096,210050578,21000846,2021/01/22,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
69097,200680157,21000831,2021/01/22,Felony,",459,",BURR,Burglary-Resident,New Filing
69098,200680157,21000832,2021/01/22,Felony,",459,",BURA,Burglary-Auto,New Filing
69099,210048880,21000813,2021/01/22,Felony,",10851(A),466,496D(A),496d(a),",AUTO,Auto Theft,New Filing
69100,210037601,21000849,2021/01/22,Felony,",11364(A),12022.1(b),182(A)1,211,459,466,496(A),667.5(c)(21),",ROB1,Robbery 1st Degre,New Filing
69101,210049985,21000844,2021/01/22,Felony,",10851(A),496D(A),",AUTO,Auto Theft,New Filing
69102,210010798,21000943,2021/01/22,Felony,",12022.1(b),459,487(A),487(a),490.4(a)(1),490.4A1,",BURC,Burglary-Commerci,New Filing
69103,Z20210122-21000820,21000820,2021/01/22,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69104,210048636,21001070,2021/01/22,Felony,",245(A)1,664/187A,",AHOM,Attempted Homicid,New Filing
69105,210735592,21002153,2021/01/22,Felony,",245(A)2,417(A)2,422,",THRE,Threats,New Filing
69106,210051902,21000867,2021/01/23,Misdemeanor,",166(A)4,490.2(a),490.2A,",THFT,Theft- Non-Auto,New Filing
69107,210052057,21000868,2021/01/23,Misdemeanor,",22210,245(A)1,245(A)4,245(a)(1),245(a)(4),",ASLT,Assault-Misdemean,New Filing
69108,210052687,21000870,2021/01/23,Felony,",11351,11364(A),11378,1203.073(b)(2),",DRUG,Narcotics,New Filing
69109,210051792,21000866,2021/01/23,Misdemeanor,",240,242,245(A)4,245(a)(4),459.5(A),459.5(a),",ASLT,Assault-Misdemean,New Filing
69110,Z20210125-21000901,21000901,2021/01/23,Felony,",12022.1(b),459,530.5(E),530.5(e),",BURR,Burglary-Resident,New Filing
69111,Z20210123-21000860,21000860,2021/01/23,Misdemeanor,",10851(A),10851(a),11377(a),11377A,466,496D(A),496d(a),",AUTO,Auto Theft,New Filing
69112,Z20210123-21000859,21000859,2021/01/23,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69113,210053782,21000896,2021/01/24,Felony,",459,487(A),496(A),",BUR,Burglary,New Filing
69114,210053168,21000884,2021/01/24,Felony,",459,594(B)1,667.5(c)(21),",BURR,Burglary-Resident,New Filing
69115,210053099,21000882,2021/01/24,Misdemeanor,",148(A)1,459,",BUR,Burglary,New Filing
69116,210000120,21000877,2021/01/24,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69117,2100,2525264,2021/01/24,Misdemeanor,",22356(A),23103(A),",OTHM,Other-Misdemeanor,New Filing
69118,210053378,2525248,2021/01/24,Misdemeanor,",602(M),",TRES,Trespass,New Filing
69119,210055863,21000914,2021/01/25,Felony,",10851(A),12500(A),20002(A),2800(A),2800(a),496D(A),",AUTO,Auto Theft,New Filing
69120,210056253,21000918,2021/01/25,Felony,",11351,11351.5,11352(A),11378,",DRUG,Narcotics,New Filing
69121,210056902,21000932,2021/01/25,Felony,",211,417(A)1,496(A),602(M),",ROB2,Robbery 2nd Degre,New Filing
69122,210055976,21000929,2021/01/25,Misdemeanor,",25100(C),25100(c),25400(a)(1),25400A1,25850(A),25850(a),273A(A),273a(a),30605(a),30605A,",GUN,Gun-Misdemeanor,New Filing
69123,210055261,21000911,2021/01/25,Felony,",10851(A),12022.1(b),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69124,210055976,21000928,2021/01/25,Misdemeanor,",25100(C),25100(c),25850(A),25850(a),273A(A),273a(a),30605(A),NOTINTBL,",GUN,Gun-Misdemeanor,New Filing
69125,210056770,21000936,2021/01/25,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
69126,210056883,21000941,2021/01/25,Misdemeanor,",236,243(E)1,",ASLT,Assault-Misdemean,New Filing
69127,210058760,21000962,2021/01/25,Felony,",12022.53(b),211,215(A),25400(a)(1),25400(a)(2),25400A1,25400A2,25850(A),29815(A),29815(a),",CJAC,Carjacking,New Filing
69128,210058265,21000953,2021/01/26,Misdemeanor,",166(C)1,273.6(A),273.6(a),",STAY,Stay Away Violati,New Filing
69129,210058055,21000951,2021/01/26,Felony,",11351,11351.5,11352(A),11378,",DRUG,Narcotics,New Filing
69130,210058011,21000952,2021/01/26,Felony,",11351,11351.5,11352(A),11378,12022.1(b),32,",DRUG,Narcotics,New Filing
69131,210057091,21000940,2021/01/26,Misdemeanor,",240,243(E)1,273.6(A),",ASLT,Assault-Misdemean,New Filing
69132,210058497,21000956,2021/01/26,Felony,",10851(A),496D(A),",AUTO,Auto Theft,New Filing
69133,Z20210126-21000949,21000949,2021/01/26,Felony,",422,646.9(A),",STLK,Stalking,New Filing
69134,Z20210126-21000948,21000948,2021/01/26,Felony,",136.1B1,236,245(A)4,273.5F1,273A(B),422,646.9(a),NOTINTBL,",ASLT,Assault-Felony,New Filing
69135,210058726,21000964,2021/01/26,Felony,",10851(A),12022.1(b),12500(A),496D(A),",AUTO,Auto Theft,New Filing
69136,210050750,21000969,2021/01/27,Felony,",496(A),",RECP,Receiving Stolen,New Filing
69137,210060492,21000987,2021/01/27,Felony,",459,487(A),496(A),496(a),",BURC,Burglary-Commerci,New Filing
69138,210060947,21000990,2021/01/27,Misdemeanor,",243.4(e)(1),243.4E1,",SAA,Sexual Assault,New Filing
69139,210051548,21000986,2021/01/27,Felony,",12022.1(b),25400(a)(1),25400A1,25400A2,25850(A),25850(a),29800A1,29900A1,",GUN,Gun-Felony,New Filing
69140,210060185,21000976,2021/01/27,Felony,",11351.5,11352(A),11378,",DRUG,Narcotics,New Filing
69141,210721626,21000966,2021/01/27,Felony,",10852,12022.53(b),211,29900A1,594B2A,664/487A,",ROB2,Robbery 2nd Degre,New Filing
69142,210060458,21000979,2021/01/27,Felony,",11351,11351.5,11352(A),11378,1203.07(a)(1),",DRUG,Narcotics,New Filing
69143,210060458,21000980,2021/01/27,Felony,",11351,11351.5,11352(A),11378,1203.07(a)(1),32,",DRUG,Narcotics,New Filing
69144,210060254,21000975,2021/01/27,Felony,",11351,11351.5,11378,11379(A),1203.073(b)(2),",DRUG,Narcotics,New Filing
69145,210060254,21000978,2021/01/27,Felony,",11351,11351.5,11378,11379(A),1203.073(b)(2),",DRUG,Narcotics,New Filing
69146,Z20210127-02525171,2525171,2021/01/27,Felony,",2800.2A,460(B),",CNV,Conversion,New Filing
69147,Z20210127-02525170,2525170,2021/01/27,Felony,",11351.5,",CNV,Conversion,New Filing
69148,Z20210127-02525172,2525172,2021/01/27,Felony,",29820(B),",CNV,Conversion,New Filing
69149,210061343,21001003,2021/01/28,Misdemeanor,",273.5(a),273.5A,273.6(A),",ASLT,Assault-Misdemean,New Filing
69150,210062733,21001025,2021/01/28,Misdemeanor,",243.4(e)(1),243.4E1,",SAA,Sexual Assault,New Filing
69151,210067034,21001020,2021/01/28,Felony,",148.4A2,22810(g)(1),22810G1,242,594(B)1,594B2A,",VAN,Vandalism,New Filing
69152,210062658,21001022,2021/01/28,Felony,",11351,11351.5,11378,12022.1(b),",DRUG,Narcotics,New Filing
69153,210062802,21001034,2021/01/28,Felony,",25400A1,25400A2,25850(A),29800A1,32310C,490.2(A),490.2(a),NOTINTBL,",GUN,Gun-Felony,New Filing
69154,210062238,21001019,2021/01/28,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
69155,210063270,21001035,2021/01/28,Felony,",11351.5,11370.1(A),25400A2,25850(A),29800A1,30305A1,32310(A),",GUN,Gun-Felony,New Filing
69156,Z20210128-02525201,2525201,2021/01/28,Felony,",459,485,496(A),530.5(A),667.5(c)(21),",BURR,Burglary-Resident,New Filing
69157,210061973,21001012,2021/01/28,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
69158,210063054,21001039,2021/01/28,Felony,",242,245(A)1,",ASLT,Assault-Felony,New Filing
69159,210063418,21001041,2021/01/28,Misdemeanor,",422,",THRE,Threats,New Filing
69160,200754978,21001038,2021/01/28,Felony,",311.11A,",CP,Child Pornography,New Filing
69161,Z20210128-21001004,21001004,2021/01/28,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69162,200696091,21001212,2021/01/29,Felony,",459,463(A),463(a),",BURC,Burglary-Commerci,New Filing
69163,210050647,21000847,2021/01/29,Felony,",459,466,496(A),",BUR,Burglary,New Filing
69164,210063587,21001045,2021/01/29,Felony,",594(B)1,",VAN,Vandalism,New Filing
69165,210058663,21001073,2021/01/29,Misdemeanor,",166(A)4,166(a)(4),",STAY,Stay Away Violati,New Filing
69166,210787305,21001066,2021/01/29,Felony,",487(A),",THFT,Theft-Non Auto,New Filing
69167,210065492,21001084,2021/01/29,Felony,",148(A)1,2800.2A,",EV,Evading,New Filing
69168,210064795,21001060,2021/01/29,Felony,",11351,11351.5,11378,166(A)4,",DRUG,Narcotics,New Filing
69169,210064096,21001053,2021/01/29,Misdemeanor,",148.9(A),23578,290.011A,",290,290 Failure to Re,New Filing
69170,210065210,21001076,2021/01/29,Felony,",12022.1(b),12500(A),12500(a),2800.1A,485,496(A),",RECP,Receiving Stolen,New Filing
69171,210022618,21001047,2021/01/29,Misdemeanor,",10851(A),10851(a),466,496D(A),496d(a),",AUTO,Auto Theft,New Filing
69172,210065599,21001080,2021/01/29,Felony,",11351,",DRUG,Narcotics,New Filing
69173,210065509,21001069,2021/01/29,Misdemeanor,",459,490.2(a),490.2A,",BUR,Burglary,New Filing
69174,210062874,21001067,2021/01/29,Felony,",12022.7(a),12022.7(b),12022.7(c),187(A),209(B)1,236,245(A)1,245(A)4,368(B)1,368(b)(3),664/187,664/211,",AHOM,Attempted Homicid,New Filing
69175,210044383,21001051,2021/01/29,Felony,",459,",BURC,Burglary-Commerci,New Filing
69176,210064381,21001057,2021/01/29,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69177,Z20210130-21001088,21001088,2021/01/29,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69178,210065715,21001089,2021/01/29,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69179,210065000,21001068,2021/01/29,Felony,",148(a)(1),23103(a),25400(a)(1),25850(a),459,496(a),",BURA,Burglary-Auto,New Filing
69180,210067589,21001133,2021/01/30,Felony,",11351,11378,",DRUG,Narcotics,New Filing
69181,210066393,21001112,2021/01/30,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
69182,210067238,21001128,2021/01/30,Felony,",459,466,496(A),",BURA,Burglary-Auto,New Filing
69183,210067238,21001126,2021/01/30,Felony,",459,496(A),",BURA,Burglary-Auto,New Filing
69184,Z20210130-21001134,21001134,2021/01/30,Felony,",148(A)1,148(a)(1),23103(A),23103(a),2800.1(a),2800.1A,459,466,594(b)(2)(A),594B2A,",BURC,Burglary-Commerci,New Filing
69185,210067727,21001131,2021/01/30,Felony,",136.1(b)(1),136.1B1,245(A)4,273.5(A),273.5(a),273.5A,591.5,",ASLT,Assault-Felony,New Filing
69186,210066092,21001099,2021/01/30,Felony,",459,496(A),",BURC,Burglary-Commerci,New Filing
69187,210061569,21001136,2021/01/30,Felony,",187(A),368(B)1,368(b)(1),368(b)(3),",HOMI,Homicide,New Filing
69188,210066898,21001122,2021/01/30,Misdemeanor,",242,422.6(a),594(b)(2)(A),",HATE,Hate Crime,New Filing
69189,210052239,21001132,2021/01/30,Felony,",10851(A),12500(A),496D(A),",AUTO,Auto Theft,New Filing
69190,210011138,21001114,2021/01/30,Felony,",459,",BURR,Burglary-Resident,New Filing
69191,210066638,21001109,2021/01/30,Misdemeanor,",166(C)4,",STAY,Stay Away Violati,New Filing
69192,210066183,21001102,2021/01/30,Felony,",459,463(A),463(a),466,496(A),",BURC,Burglary-Commerci,New Filing
69193,210062874,21001141,2021/01/30,Felony,",12022.7(a),12022.7(b),12022.7(c),187(A),209(B)1,236,245(A)1,245(A)4,368(B)1,368(b)(3),664/187(A),664/211,",CNV,Conversion,New Filing
69194,210066343,21001113,2021/01/30,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
69195,210066393,21001111,2021/01/30,Felony,",11351,11351.5,11378,12022.1(b),166(A)4,NOTINTBL,",DRUG,Narcotics,New Filing
69196,210004252,21001229,2021/01/30,Felony,",459,487(A),487(a),594(B)1,594(b)(1),664/459,",BURC,Burglary-Commerci,New Filing
69197,Z20210130-21001093,21001093,2021/01/30,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69198,210069381,21001162,2021/01/31,Felony,",11351,11351.5,11378,1203.07(a)(1),1203.073(b)(1),",DRUG,Narcotics,New Filing
69199,210070112,21001167,2021/01/31,Felony,",10851(A),496D(A),",AUTO,Auto Theft,New Filing
69200,210068214,21001140,2021/01/31,Felony,",245(A)1,245(A)4,417(A)1,422,",ASLT,Assault-Felony,New Filing
69201,210035229,21001160,2021/01/31,Misdemeanor,",10851(A),10851(a),12500(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69202,210069808,21001164,2021/01/31,Felony,",12022.1(b),25400A2,",GUN,Gun-Felony,New Filing
69203,210069789,2525352,2021/01/31,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69204,Z20210312-02525718,2525718,2021/01/31,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69205,170675036,17012195,2021/01/15,MTR,",12022(b)(1),12022.1(b),245(A)1,245(A)4,422,",ASLT,Assault-Felony,Motion to Revoke
69206,170911896,17016497,2021/01/25,MTR,",11351,11378,30305A1,4000(A),4060,",DRUG,Narcotics,Motion to Revoke
69207,170977456,17017801,2021/01/11,MTR,",25850(A),25850(a),",GUN,Gun-Felony,Motion to Revoke
69208,180175220,18003697,2021/01/22,MTR,",12022(a)(1),182(A)1,211,",ROB2,Robbery 2nd Degre,Motion to Revoke
69209,180326075,18006882,2021/01/19,MTR,",11352(A),32,",DRUG,Narcotics,Motion to Revoke
69210,180282784,18011758,2021/01/04,MTR,",1192.7(c)(8),12022.1(b),12022.1,12022.7(a),203,243(D),243.3,245(A)4,245.2,667.5(c)(2),667.5(c)(8),",ASLT,Assault-Felony,Motion to Revoke
69211,180865926,18017858,2021/01/29,MTR,",10851(A),10851(a),148(A)1,23103(A),243(B),243(b),2800.2A,496D(A),496d(a),",EV,Evading,Motion to Revoke
69212,180927140,18020155,2021/01/19,MTR,",459,667.5(c)(21),",BURR,Burglary-Resident,Motion to Revoke
69213,180971119,18020173,2021/01/13,MTR,",11351,11351.5,11378,",DRUG,Narcotics,Motion to Revoke
69214,190119440,19002669,2021/01/29,MTR,",11351,11351.5,11378,12022.1(b),32,",DRUG,Narcotics,Motion to Revoke
69215,190131472,19002945,2021/01/05,MTR,",211,487(A),",ROB2,Robbery 2nd Degre,Motion to Revoke
69216,190313993,19007016,2021/01/27,MTR,",148(A)1,211,273.5(A),459,",ASLT,Assault-Felony,Motion to Revoke
69217,190487974,19010507,2021/01/26,MTR,",148(A)1,459,",BURA,Burglary-Auto,Motion to Revoke
69218,190631513,19013426,2021/01/05,MTR,",11364(A),12022.1(b),242,243.3,",ASLT,Assault-Felony,Motion to Revoke
69219,190658294,19013960,2021/01/06,MTR,",11351,11378,12022.1(b),",DRUG,Narcotics,Motion to Revoke
69220,190661134,19014046,2021/01/20,MTR,",459,487(A),",BURC,Burglary-Commerci,Motion to Revoke
69221,190744940,19015676,2021/01/20,MTR,",466,496(A),",RECP,Receiving Stolen,Motion to Revoke
69222,190753452,19015817,2021/01/07,MTR,",242,245(A)1,245(A)4,245(a)(4),",ASLT,Assault-Felony,Motion to Revoke
69223,190857703,19017831,2021/01/07,MTR,",11379(A),32,",DRUG,Narcotics,Motion to Revoke
69224,200108701,20002314,2021/01/11,MTR,",459,602(M),",BURR,Burglary-Resident,Motion to Revoke
69225,200128351,20002693,2021/01/11,MTR,",459,",BURR,Burglary-Resident,Motion to Revoke
69226,200381894,20007280,2021/01/22,MTR,",11351,11352(A),11378,12022.1(b),32,",DRUG,Narcotics,Motion to Revoke
69227,200294231,20008424,2021/01/19,MTR,",10851(A),10851(a),459,496D(A),496d(a),",AUTO,Auto Theft,Motion to Revoke
69228,200487561,20009295,2021/01/14,MTR,",459,487(A),487(a),",BURA,Burglary-Auto,Motion to Revoke
69229,Z20170118-02500574,2500574,2021/01/19,MTR,",23152(B),273A(A),",CNV,Conversion,Motion to Revoke
69230,Z20170711-02503961,2503961,2021/01/06,MTR,",594(B)1,",CNV,Conversion,Motion to Revoke
69231,Z20201218-02524802,2524802,2021/01/15,MTR,",4573.6,",CNV,Conversion,Motion to Revoke
69232,210070811,21001183,2021/02/01,Felony,",487(A),",THFT,Theft-Non Auto,New Filing
69233,210071405,21001187,2021/02/01,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
69234,210071825,21001206,2021/02/01,Felony,",148(A)1,245(A)1,245(A)4,245(a)(4),422,594(B)1,602.5(A),602.5(a),",THRE,Threats,New Filing
69235,210072215,21001202,2021/02/01,Felony,",487(B)3,530.5(A),",FRD,Fraud-Other,New Filing
69236,210071643,21001191,2021/02/01,Felony,",11351,11351.5,11352(A),11378,1203.07(a)(1),1203.073(b)(1),32,",DRUG,Narcotics,New Filing
69237,210071336,21001208,2021/02/01,Felony,",11377(A),12022.7(a),20001A,211,243(D),245(A)1,245(A)4,368(B)1,368(b)(2),664245A1,",ASLT,Assault-Felony,New Filing
69238,210068327,21001324,2021/02/01,Felony,",12022.1(b),459,",BURR,Burglary-Resident,New Filing
69239,210000147,21001203,2021/02/01,Misdemeanor,",20002(A),23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69240,210072958,21001210,2021/02/02,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
69241,210073859,21001219,2021/02/02,Felony,",11351,11351.5,11378,12022.1(b),",DRUG,Narcotics,New Filing
69242,210075526,21001247,2021/02/02,Misdemeanor,",298.1(A),",OTHM,Other-Misdemeanor,New Filing
69243,210074067,21001228,2021/02/02,Felony,",11351.5,11378,11379(A),",DRUG,Narcotics,New Filing
69244,210047136,21001221,2021/02/02,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69245,210074302,21001227,2021/02/02,Felony,",11351,11351.5,11378,11379(A),",DRUG,Narcotics,New Filing
69246,200614059,21001217,2021/02/02,Felony,",12022.7(a),243(D),243(d),245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
69247,210074120,21001230,2021/02/02,Felony,",11351,11375B1,",DRUG,Narcotics,New Filing
69248,210074210,21001231,2021/02/02,Felony,",11351,11375B1,",DRUG,Narcotics,New Filing
69249,210074540,21001236,2021/02/02,Misdemeanor,",148(A)1,148.9(A),242,490.2(A),490.2(a),594(B)1,594(b)(1),",THFT,Theft- Non-Auto,New Filing
69250,210074421,21001237,2021/02/02,Felony,",25400(a)(1),25400A1,25850(A),29800A1,",GUN,Gun-Felony,New Filing
69251,210071477,21001215,2021/02/02,Felony,",10851(A),11377(A),12022.1(b),12500(A),182(A)1,496D(A),",AUTO,Auto Theft,New Filing
69252,210071477,21001214,2021/02/02,Felony,",10851(A),11377(A),182(A)1,496D(A),",AUTO,Auto Theft,New Filing
69253,210074669,21001235,2021/02/02,Felony,",12022.1(b),466,594(B)1,594(b)(1),664/459,",AUTO,Auto Theft,New Filing
69254,210049741,21001265,2021/02/03,Felony,",459,487(A),490.4A1,",BUR,Burglary,New Filing
69255,210075720,21001262,2021/02/03,Felony,",12500(A),12500(a),496D(A),",AUTO,Auto Theft,New Filing
69256,210077099,21001266,2021/02/03,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69257,210075485,21001252,2021/02/03,Misdemeanor,",415(3),417(A)1,",WEA,Weapons- Non-Gun,New Filing
69258,210077823,21001277,2021/02/03,Felony,",459,",AUTO,Auto Theft,New Filing
69259,210077243,21001267,2021/02/03,Misdemeanor,",459,594(b)(2)(A),594B2A,",BUR,Burglary,New Filing
69260,210076916,21001272,2021/02/03,Felony,",182(A)1,211,",ROB2,Robbery 2nd Degre,New Filing
69261,210077005,21001268,2021/02/03,Felony,",25400A2,29800A1,",GUN,Gun-Felony,New Filing
69262,210077025,21001269,2021/02/03,Felony,",23103(A),25400A1,",GUN,Gun-Felony,New Filing
69263,210075980,21001258,2021/02/03,Felony,",459,490.2(A),594B2A,",BURR,Burglary-Resident,New Filing
69264,210033201,21002301,2021/02/03,Misdemeanor,",422,",OTHM,Other-Misdemeanor,New Filing
69265,190699088,21001325,2021/02/04,Felony,",524,646.9(A),",STLK,Stalking,New Filing
69266,210051394,21000864,2021/02/04,Felony,",12022.1(b),459,466,",BURC,Burglary-Commerci,New Filing
69267,200601501,21001314,2021/02/04,Felony,",311.11(a),311.11(c)(1),311.11A,",CP,Child Pornography,New Filing
69268,210078291,21001294,2021/02/04,Felony,",594(B)1,",VAN,Vandalism,New Filing
69269,210051548,21001302,2021/02/04,Felony,",12022.1(b),246,246.3(A),25400(a)(2),25400A2,25850(A),25850(a),29800A1,29825(B),29825(b),664/187A,",GUN,Gun-Felony,New Filing
69270,210078489,21001312,2021/02/04,Felony,",12022.1(b),459,463(A),463(a),466,496(A),",BURC,Burglary-Commerci,New Filing
69271,210023456-21001305,21001305,2021/02/04,Felony,",12022.1(b),273.6(A),273.6(a),422,646.9(B),646.9(C),",STLK,Stalking,New Filing
69272,210033609,21001335,2021/02/04,Misdemeanor,",21810,25400A1,25850(A),32310,32310A,",GUN,Gun-Misdemeanor,New Filing
69273,210078564,21001298,2021/02/04,Felony,",368(D),487(A),",EAF,Elder Abuse-Finan,New Filing
69274,210079368,21001311,2021/02/04,Misdemeanor,",459,466,496(A),",BURA,Burglary-Auto,New Filing
69275,210078683,21001309,2021/02/04,Felony,",12022.1(b),21310,466,",WEA,Weapons-Non-Gun,New Filing
69276,210079368,21001313,2021/02/04,Misdemeanor,",182(A)1,459,466,496(A),",BURA,Burglary-Auto,New Filing
69277,210076455,21001303,2021/02/04,Felony,",10851(A),466,496D(A),",AUTO,Auto Theft,New Filing
69278,210079283,21001331,2021/02/04,Felony,",11351,11351.5,11378,11379(A),12022.1(b),",DRUG,Narcotics,New Filing
69279,210078702,21001310,2021/02/04,Felony,",11351,11378,12022.1(b),166(A)4,",DRUG,Narcotics,New Filing
69280,210079380,21001329,2021/02/04,Felony,",11351,11351.5,11378,11379(A),",DRUG,Narcotics,New Filing
69281,210079835,21001351,2021/02/04,Felony,",166(A)4,211,",ROB2,Robbery 2nd Degre,New Filing
69282,Z20210204-21001307,21001307,2021/02/04,Felony,",459,",BURC,Burglary-Commerci,New Filing
69283,210023456,21001304,2021/02/04,Felony,",12022.1(b),422,",THRE,Threats,New Filing
69284,210078605,21001321,2021/02/04,Felony,",10851(A),10851(a),12022.7(a),12500(A),191.5(A),192(C)1,20001(A),20002(A),21453(a),22350,23103(a),23104(a),23105(a),23152(F),23152(G),23152(g),23153(A),23153(F),23153(G),23558,496D(A),",VH,Vehicular Homicid,New Filing
69285,210078978,21001347,2021/02/04,Felony,",20001(A),23103(A),23103(a),25400A1,25850(A),25850(a),32310(A),32310(a),",HIT,Hit and Run,New Filing
69286,210079459,21001330,2021/02/04,Felony,",11351,11351.5,11378,11379(A),32,",DRUG,Narcotics,New Filing
69287,210079459,21001327,2021/02/04,Felony,",11351,11351.5,11378,11379(A),",CNV,Conversion,New Filing
69288,210080484,21001334,2021/02/04,Felony,",487(A),487(a),496(A),594(B)1,",VAN,Vandalism,New Filing
69289,210080484,21001346,2021/02/04,Felony,",487(A),487(a),496(A),594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69290,210000161,21001295,2021/02/04,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
69291,Z20210204-02525315,2525315,2021/02/04,Felony,",487(A),",CNV,Conversion,New Filing
69292,Z20210204-02525313,2525313,2021/02/04,Misdemeanor,",23152(B),",CNV,Conversion,New Filing
69293,Z20210204-02525317,2525317,2021/02/04,Felony,",10851(A),11377(A),466,",CNV,Conversion,New Filing
69294,210340357,21001370,2021/02/05,Felony,",12022.1(b),459,463(A),463(a),487(A),487(a),496(A),496(a),",BURC,Burglary-Commerci,New Filing
69295,210081909,21001385,2021/02/05,Felony,",1192.7(c)(19),12022.1(b),148.1(A),148.1(C),211,459,667.5(c)(9),",ROB2,Robbery 2nd Degre,New Filing
69296,210082355,21001384,2021/02/05,Misdemeanor,",166(C)1,166(c)(1),",STAY,Stay Away Violati,New Filing
69297,210071790,21001349,2021/02/05,Felony,",10851(A),12022.1(b),14601.1(A),14601.1(a),",AUTO,Auto Theft,New Filing
69298,210080791,21001364,2021/02/05,Felony,",11377(A),12022.1(b),459,466,594(B)1,664/459,",BURR,Burglary-Resident,New Filing
69299,210080779,21001357,2021/02/05,Felony,",11364(A),236,245(A)1,",ASLT,Assault-Felony,New Filing
69300,210080531,21001342,2021/02/05,Felony,",11351,11378,1203.073(b)(2),530.5(A),",DRUG,Narcotics,New Filing
69301,Z20210205-21001369,21001369,2021/02/05,Felony,",11352(A),32,",DRUG,Narcotics,New Filing
69302,210081539,21001367,2021/02/05,Felony,",11351,11351.5,11378,12022.1(b),1203.07(a)(1),1203.073(b)(2),166(A)4,166(a)(4),",DRUG,Narcotics,New Filing
69303,210081539,21001368,2021/02/05,Felony,",11351,11351.5,11378,1203.07(a)(1),1203.073(b)(2),",DRUG,Narcotics,New Filing
69304,Z20210205-02525321,2525321,2021/02/05,Felony,",185,211,422,",ROB2,Robbery 2nd Degre,New Filing
69305,210081749,21001362,2021/02/05,Felony,",10851(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69306,210678356,21001378,2021/02/05,Felony,",25400(a)(3),25400A3,25850(A),29800A1,30305A1,",GUN,Gun-Felony,New Filing
69307,210082430,21001389,2021/02/05,Misdemeanor,",148(A)1,148(a)(1),23110(A),23110(a),241(C),241(c),",ASLT,Assault-Misdemean,New Filing
69308,210082913,2525342,2021/02/05,Misdemeanor,",20002A,",HIT,Hit and Run,New Filing
69309,Z20210205-02525319,2525319,2021/02/05,Felony,",11378,",CNV,Conversion,New Filing
69310,Z20210205-02525320,2525320,2021/02/05,Felony,",11379(A),",CNV,Conversion,New Filing
69311,210083303,21001397,2021/02/06,Felony,",459,",BURC,Burglary-Commerci,New Filing
69312,210083303,21001398,2021/02/06,Felony,",459,",BURC,Burglary-Commerci,New Filing
69313,210083933,21001419,2021/02/06,Felony,",10851(A),466,496D(A),",AUTO,Auto Theft,New Filing
69314,210084806,21001427,2021/02/06,Felony,",182(A)1,496(A),",ROB2,Robbery 2nd Degre,New Filing
69315,210084505,21001417,2021/02/06,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
